theatre,lng,lat,type,projector,date,ratio,width,height,size,seats,note
"Reading, PA  R/C Reading Movies 11 & IMAX  42.00 x 70.00",-75.934286,40.336652,imax,,,,,,,,
弗吉尼亚海滩 AMC Lynnhaven 18,-76.0730439,36.8158499,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Syracuse, NY  Bristol Omnitheater  ",-76.1554619,43.0473368,imax,IMAX GT Dome,,,19.96,,,,
"Hampton, VA  VASC IMAX Theatre",-76.3442127,37.0244072,imax,,,,,,,,
漢普頓 AMC Hampton Towne Centre 24,-76.4233045,37.0618893,dolby,科视Christie E3LH数字影院放映机,,,,,,,
懷特馬什 AMC White Marsh 16,-76.4645455,39.3707032,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Baltimore, MD  IMAX Theater",-76.6121893,39.2903848,imax,,,,21.94,16.61,364.4234,,
哥伦比亚 AMC Columbia 14,-76.8633385,39.2170316,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"華盛頓特區 – Lockheed Martin IMAX Theater, National Air and Space Museum",-77.0198785,38.8880833,imax,IMAX GT 3D Laser,,,23.01,14.02,322.6002,,
"Washington, DC Lockheed Martin IMAX Theater",-77.0198785,38.8880833,imax,IMAX GT 3D Laser,1976年7月.,,23.01,14.02,322.6002,,
AMC Loews Georgetown 14,-77.0653565,38.9097057,dolby,科视Christie E3LH数字影院放映机,,,,,,,
亞歷山卓 AMC Hoffman Center 22,-77.070871,38.802369,dolby,科视Christie E3LH数字影院放映机,,,,,,,
泰森角 - AMC Tysons Corner 16 & IMAX,-77.218706,38.917707,imax,IMAX Commercial Laser,2010年3月5日,,19.81,12.19,241.4839,,
泰森角 AMC Tysons Corner 16,-77.218706,38.917707,dolby,科视Christie E3LH数字影院放映机,,,,,,,
伍德布里奇 AMC Potomac Mills 18,-77.2974081,38.6425723,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"尚蒂伊 （Chantilly, VA） - Steven F. Udvar-Hazy Center",-77.4310992,38.8942786,imax,IMAX GT 3D Laser,,,26.06,18.98,494.6188,,
"Rochester, NY Cinemark Tinseltown USA & IMAX",-77.713662,43.1428046,imax,,,,21.33,16.12,343.8396,,
基多 - IMAX AT PASEO SAN FRANCISCO,-78.436155,-0.1986595,imax,IMAX Xenon,2013年2月16日,,21.21,12.03,255.7926,,
基多 - SUPERCINES 6 DE DICIEMBRE & IMAX,-78.478586,-0.1796436,imax,IMAX Xenon,2016年3月24日,,23.56,13.35,314.5260,,
"Raleigh, NC  Wells Fargo IMAX Theatre ",-78.6355763,35.7790582,imax,,,,21.33,15.84,337.8672,,
"Williamsville, NY Regal Transit Center Stadium 18 & IMAX",-78.69405,42.95407,imax,,,,21.94,16.12,353.6728,,
"Cary, NC – Paragon Theaters",-78.759576,35.7815981,imax,IMAX Laser XT,,,,,,,
德罕 AMC CLASSIC Durham 15,-78.9570398,35.9595731,dolby,科视Christie E3LH数字影院放映机,,,,,,,
多倫多 - Ontario Science Centre IMAX Dome,-79.3386078,43.7163389,imax,IMAX GT Dome,1996年12月7日,,23.98,,,320,
多倫多 - Scotiabank Toronto & IMAX ,-79.3831843,43.653226,imax,IMAX GT 3D Laser,2014年12月17日,,23.77,18.28,434.5156,408,全球第一套IMAX GT 3D Laser放映系統，北美第一套
"多倫多 - Cinesphere, Ontario Place",-79.4182077,43.6277203,imax,"IMAX GT 
IMAX GT 3D Laser",1971年5月22日,,24.38,18.28,445.6664,723,
"旺市Woodbridge ,ON - Cineplex Cinemas Vaughan & IMAX",-79.5428643,43.7886294,imax,"IMAX SR
IMAX Xenon",1999年2月12日,,21.79,16.12,351.2548,260,
"密西沙加Mississauga, ON - Cineplex Cinemas Mississauga & IMAX",-79.6512409,43.5923503,imax,"IMAX SR
IMAX Xenon",1999年7月1日,,21.48,16.09,345.6132,262,
"Tarentum, PA Cinemark Galleria at Pittsburgh Mills & IMAX  43.50 x 73.30",-79.7957957,40.573907,imax,,,,,,,,
汉密尔顿 AMC Hamilton 24,-79.8711024,43.2557206,dolby,科视Christie E3LH数字影院放映机,,,,,,,
瓜亞基爾 - SUPERCINES RIOCENTRO EL DORADO & IMAX,-79.8740602,-2.0545152,imax,IMAX Xenon,2014年12月30日,,25.29,14.08,356.0832,,
瓜亞基爾 - SUPERCINES SUR & IMAX,-79.8951476,-2.2424125,imax,IMAX Xenon,2018年10月4日,,23.43,13.28,311.1504,,
West Homestead AMC Waterfront 22,-79.9183966,40.4066045,dolby,科视Christie E3LH数字影院放映机,,,,,,,
馬查拉 - SUPERCINES MACHALA & IMAX,-79.9315882,-3.2813788,imax,IMAX Xenon,2018年4月26日,,15.72,8.56,134.5632,,
阿文图拉 AMC Aventura Mall 24,-80.1428136,25.9568769,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"勞德代爾堡Fort Lauderdale, FL - AUTONATION IMAX, MUSEUM OF DISCOVERY & SCIENCE",-80.1481023,26.120826,imax,"IMAX GT 
IMAX GT 3D Laser","1992年11月22日
2020年7月22日",,24.38,18.28,445.6664,294,
"Delray Beach, FL Frank Delray MarketPlace Stadium 12 & IMAX",-80.1891201,26.4561034,imax,,,,25.90,16.76,434.0840,,
南迈阿密 AMC Sunset Place 24,-80.2861197,25.7051754,dolby,科视Christie E3LH数字影院放映机,,,,,,,
彭布罗克派恩斯 AMC Pembroke Lakes 9,-80.3079414,26.0104948,dolby,科视Christie E3LH数字影院放映机,,,,,,,
Landmark Cinemas Waterloo,-80.5667885,43.4388932,imax,IMAX Xenon,2011年7月15日,,17.30,8.64,149.4720,278,
"Kennedy Space Center, FL  IMAX 1",-80.6489808,28.5728722,imax,,,,21.33,15.84,337.8672,,
"Kennedy Space Center, FL   IMAX 2",-80.6489808,28.5728722,imax,,,,21.33,15.84,337.8672,,
"佛羅里達州梅里特島 - IMAX, KENNEDY SPACE CENTER",-80.6818612,28.5243423,imax,IMAX Commercial Laser,,,21.33,15.84,337.8672,,
康科德 AMC Concord Mills 24,-80.7260192,35.3703321,dolby,科视Christie E3LH数字影院放映机,,,,,,,
夏洛特Charlotte – ACCENTURE IMAX DOME THEATRE AT DISCOVERY PLACE,-80.8413811,35.2297442,imax,IMAX GT Laser Dome,"1991年11月12日
2022年02月11日",,24.07,,,280,全球第八家IMAX GT 3D Laser Dome影院
"Charlotte, NC Charlotte Observer IMAX Dome Theatre",-80.8413811,35.2297442,imax,IMAX GT Dome,,,24.07,,,,
夏洛特 AMC Northlake 14,-80.850346,35.353584,dolby,科视Christie E3LH数字影院放映机,,,,,,,
薩德伯里 - Science North,-80.9963532,46.4706581,imax,IMAX GT 3D Laser,1994年6月18日,,22.09,16.33,360.7297,200,
普勒 (佐治亞州) -  Royal Cinemas & IMAX,-81.2524856,32.1468719,imax,IMAX GT 3D Laser,2022年3月2日,,30.78,23.21,714.4038,363,
奥兰多 AMC Altamonte Mall 18,-81.3809883,28.6665449,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Saint Augustine, FL  World Golf Hall of Fame IMAX Theater",-81.469779,29.99118,imax,,,,24.38,18.04,439.8152,,
布埃納文圖拉湖 AMC DINE-IN Disney Springs 24,-81.5197128,28.3697613,dolby,科视Christie E3LH数字影院放映机,,,,,,,
杰克逊维尔 AMC Regency 24,-81.5548534,30.3269945,dolby,科视Christie E3LH数字影院放映机,,,,,,,
橙园 AMC Orange Park 24,-81.7359191,30.1855552,dolby,科视Christie E3LH数字影院放映机,,,,,,,
坦帕 AMC West Shore 14,-82.5267592,27.9471115,dolby,科视Christie E3LH数字影院放映机,,,,,,,
奧德馬爾 AMC Woodlands Square 20,-82.700388,28.052206,dolby,科视Christie E3LH数字影院放映机,,,,,,,
克林顿镇 AMC Star Gratiot 15,-82.8997689,42.5592061,dolby,科视Christie E3LH数字影院放映机,,,14.630,6.090,89.0967,,
哥伦布 AMC DINE-IN Easton Town Center 30,-82.9152374,40.0511589,dolby,科视Christie E3LH数字影院放映机,,,,,,,
斯特靈海茨AMC Forum 30,-83.060326,42.6220092,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"底特律Detroit, MI - Chrysler IMAX Dome Theatre, Michigan Science Center",-83.0620777,42.3579997,imax,IMAX GT Dome,2012年12月26日,,20.57,,,,
"Detroit, MI Chrysler IMAX Dome Theatre   ",-83.0620777,42.3579997,imax,IMAX GT Dome,,,20.57,,,,
奥本山 AMC Great Lakes 25,-83.2950119,42.7029853,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"比福德Buford, GA -  Regal Mall of Georgia Stadium 20＆IMAX",-83.985016,34.06562,imax,"IMAX GT 
IMAX Commercial Laser",1999年8月13日,,24.84,18.10,449.6040,400,
格威納特郡 AMC Sugarloaf Mills 18,-84.0774516,33.9814172,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Tallahassee, FL  Challenger Learning Center IMAX",-84.283563,30.4405837,imax,,,,21.94,15.24,334.3656,,
塔拉哈西，AMC Tallahassee 20,-84.2885529,30.4759016,dolby,科视Christie E3LH数字影院放映机,,,,,,,
阿爾法利塔 AMC DINE-IN North Point Mall 12,-84.2964607,34.0480359,dolby,科视Christie E3LH数字影院放映机,,,,,,,
莫罗 AMC Southlake 24,-84.3294514,33.5632772,dolby,科视Christie E3LH数字影院放映机,,,,,,,
西切斯特 AMC West Chester 18,-84.4210258,39.3187163,dolby,科视Christie E3LH数字影院放映机,,,,,,,
亚特兰大 AMC Parkway Pointe 15,-84.4564502,33.8790269,dolby,科视Christie E3LH数字影院放映机,,,,,,,
紐波特 AMC Newport On The Levee,-84.4957493,39.0951232,dolby,科视Christie E3LH数字影院放映机,,,,,,,
辛辛那堤  – ROBERT D. LINDNER FAMILY OMNIMAX® THEATER,-84.538335,39.110018,imax,IMAX GT Laser Dome,"1990年11月10日
2018年12月28日",,21.94,,,269,
"Lansing, MI Celebration! Cinema Lansing & IMAX  45.00 x 70.00",-84.5498208,42.6598731,imax,,,,,,,,
"查塔努加 - IMAX 3D, Tennessee Aquarium",-85.3110646,35.0558229,imax,IMAX GT 3D Laser,,,26.57,21.03,558.7671,,
"Chattanooga, TN IMAX 3D Theater",-85.3122596,35.0544542,imax,,,,26.57,21.33,566.7381,,
"大急流城Grand Rapids, MI - Celebration! Cinema Grand Rapids North & IMAX",-85.5930334,43.0010805,imax,"IMAX SR 3D
IMAX Xenon",2001年11月16日,,21.33,16.12,343.8396,281,
"Portage, MI Celebration! Cinema Crossroads & IMAX  42.00 x 64.00",-85.5981771,42.2210265,imax,,,,,,,,
"Noblesville, IN  Goodrich Hamilton 16 IMAX  44.00 x 69.00",-86.0085955,40.0455917,imax,,,,,,,,
印第安纳波利斯 AMC Castleton 14,-86.063976,39.9079059,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"印第安納波利斯Indianapolis, IN - IMAX Theatre, Indiana State Museum",-86.1696711,39.7686431,imax,"IMAX GT 
IMAX Xenon",1996年12月19日,,25.60,18.89,483.5840,404,
普蘭菲爾德 AMC Perry Crossing 18,-86.3605629,39.7110611,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Huntsville, AL  Spacedome Theater  ",-86.5861037,34.7303688,imax,IMAX GT Dome,,,20.42,,,,
"納許維爾Nashville, TN -  REGAL OPRY MILLS & IMAX",-86.6956125,36.2058484,imax,"IMAX GT 
IMAX Commercial Laser",2000年5月11日,,27.43,19.99,548.3257,496,
"伯明罕– IMAX Dome, McWane Science Center",-86.8103567,33.5185892,imax,IMAX GT Dome,1998年7月11日,,23.98,,,280,
"Birmingham, AL IMAX Dome",-86.8103567,33.5185892,imax,IMAX GT Dome,,,23.98,,,,
"Portage, IN Goodrich Portage 16 & IMAX  43.60 x 68.90",-87.1761455,41.5758707,imax,,,,,,,,
"Evansville, IN Showplace Cinemas East 18 & IMAX  44.30 x 69.80",-87.4943369,37.993155,imax,,,,,,,,
芝加哥 AMC River East 21,-87.6190787,41.8911992,dolby,科视Christie E3LH数字影院放映机,,,,,,,
芝加哥 (Chicago) - Regal City North & IMAX,-87.6881,41.930187,imax,IMAX Xenon,2013年10月25日,,15.45,9.02,139.3590,,
kokie AMC Village Crossing 18,-87.7650105,42.0095919,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Lincolnshire, IL Regal Lincolnshire Stadium 21 & IMAX",-87.93193,42.179756,imax,,,,21.33,16.12,343.8396,,
橡樹溪 AMC Oakbrook Center 12,-87.952423,41.8528162,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Mobile, AL   J. L. Bedsole IMAX Dome Theater",-88.0398912,30.6953657,imax,,,,17.98,,,,
"Woodridge, IL  Cinemark @ Seven Bridges & IMAX",-88.0702847,41.7674382,imax,,,,,,,,
Barrington AMC South Barrington 24,-88.1485168,42.0699076,dolby,科视Christie E3LH数字影院放映机,,,,,,,
南巴灵顿AMC Barrington,-88.1485168,42.0699076,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Savoy, IL  Goodrich Savoy 16",-88.2521213,40.072852,imax,,,,24.38,14.93,,,
"Batavia, IL  Goodrich Randall 15 IMAX  44.00 x 69.60",-88.3125738,41.8500284,imax,,,,,,,,
"Fitchburg, WI AMC Star Fitchburg 18 & IMAX  44.00 x 70.00",-89.46637,43.0144854,imax,,,,,,,,
爱德华兹维尔 AMC Edwardsville 12,-89.9557512,38.7835112,dolby,科视Christie E3LH数字影院放映机,,,,,,,
洛杉矶 梅泰里 AMC Clearview 12,-90.1528519,29.9840922,dolby,科视Christie E3LH数字影院放映机,,,,,,,
洛杉矶 哈拉罕 AMC Elmwood Palace 20,-90.2031313,29.9404826,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"聖路易斯 ST. LOUIS – OMNIMAX, ST. LOUIS SCIENCE CENTER",-90.2706453,38.6289187,imax,IMAX GT Laser Dome,2019年11月29日,,24.07,,,270,
"Saint Louis, MO OMNIMAX Theater",-90.2706453,38.6289187,imax,IMAX GT Dome,,,24.07,,,,
"Sappington, MO  Ronnies 20 Cine & IMAX",-90.3624203,38.5272665,imax,,,,21.30,16.00,340.8000,,
洛杉矶 巴吞鲁日AMC Baton Rouge 16,-91.1871466,30.4514677,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Little Rock, AR  Little Rock Chenal 9 & IMAX  42.30 x 69.90",-92.4598606,34.7683241,imax,,,,,,,,
聖保羅SAINT PAUL – OMNITHEATER SCIENCE MUSEUM OF MINNESOTA,-93.0899578,44.9537029,imax,IMAX GT Laser Dome,"1999年12月11日
2019年10月16日",,27.43,20.11,551.6173,340,
"Saint Paul, MN Omnitheater   66.00 x 90.00",-93.098798,44.942487,imax,,,,,,,,
"Apple Valley, MN  IMAX Theatre, Minnesota Zoo   ",-93.1950337,44.7669876,imax,,,,26.70,19.44,519.0480,,
"Springfield, MO  AMC Springfield 11 & IMAX  42.00 x 70.00",-93.2302407,37.1550982,imax,,,,,,,,
布蘭森 - Branson’s IMAX Entertainment Complex,-93.287355,36.6535105,imax,IMAX GT 3D Laser,,,25.60,18.98,485.8880,,
伊代納 AMC Southdale 16,-93.3258438,44.879525,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Des Moines, IA  Blank IMAX Dome Theater  ",-93.6208988,41.5829643,imax,IMAX GT Dome,,,19.99,,,,
"Shreveport, LA  IMAX Dome Theatre",-93.7501789,32.5251516,imax,,,,18.28,,,,
黎霧 AMC Town Center 20,-94.648325,38.915838,dolby,科视Christie E3LH数字影院放映机,,,,,,,
堪薩斯城 - AMC BarryWoods 24＆IMAX,-94.6560664,39.2430502,imax,IMAX Commercial Laser,2008年9月19日,,17.67,10.05,178.4880,,
堪萨斯城 AMC Barrywoods 24,-94.6560664,39.2430502,dolby,科视Christie E3LH数字影院放映机,,,,,,,
奧拉西 AMC DINE-IN Studio 28,-94.767132,38.9073497,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Kansas City, KS  AMC Legends 14 & IMAX",-94.8260859,39.1263675,imax,,,,25.60,14.05,,,
休斯顿 AMC Gulf Pointe 30,-95.2128475,29.6049013,dolby,科视Christie E3LH数字影院放映机,,,,,,,
谦逊 AMC Deerbrook 24,-95.2716878,30.0098581,dolby,科视Christie E3LH数字影院放映机,,,,,,,
休斯顿 AMC Studio 30,-95.3698028,29.7604267,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Houston, TX  Edwards Houston Marq*e 23 & IMAX",-95.4635876,29.7859401,imax,,,,22.86,17.37,397.0782,,
休斯顿 AMC Willowbrook 24,-95.5409804,29.9533684,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Tomball, TX Regal Lone Star 19 + IMAX  45.00 x 71.00",-95.6054105,30.0416455,imax,,,,,,,,
舒格蘭 AMC First Colony 24,-95.6272811,29.5868701,dolby,科视Christie E3LH数字影院放映机,,,,,,,
凯蒂 AMC Katy Mills 20,-95.8096915,29.7724542,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Tulsa, OK Cinemark Tulsa & IMAX",-95.8564432,36.0582969,imax,,,,21.79,16.12,351.2548,,
"Council Bluffs, IA AMC Star Council Bluffs 17 & IMAX  44.00 x 70.00",-95.8955452,41.2423639,imax,,,,,,,,
康瑟尔布拉夫斯 AMC Council Bluffs 17,-95.8955452,41.2423639,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Omaha, NE Lozier IMAX Theater",-95.9284821,41.2250633,imax,,,,25.60,18.59,475.9040,,
奥马哈 AMC Oakview 24,-96.1301092,41.2252515,dolby,科视Christie E3LH数字影院放映机,,,,,,,
加兰 AMC Firewheel 18,-96.6141001,32.9506591,dolby,科视Christie E3LH数字影院放映机,,,,,,,
梅斯基特 AMC Mesquite 30,-96.6274085,32.7885925,dolby,科视Christie E3LH数字影院放映机,,,,,,,
達拉斯 - AMC Northpark 15 & IMAX,-96.7735417,32.8685552,imax,IMAX Commercial Laser,2010年11月12日,,19.99,11.06,221.0894,,
达拉斯 AMC NorthPark 15,-96.7735417,32.8685552,dolby,科视Christie E3LH数字影院放映机,,,,,,,
弗里斯科 AMC Stonebriar 24,-96.8120989,33.0990904,dolby,科视Christie E3LH数字影院放映机,,,,,,,
达拉斯Village On The Parkway 9,-96.820586,32.9504625,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Dallas, TX - Cinemark 17 & IMAX",-96.8744776,32.9103298,imax,"IMAX GT 
IMAX Xenon",1999年9月3日,,21.54,16.12,347.2248,257,
葡萄藤 AMC Grapevine 30,-97.0447697,32.9666895,dolby,科视Christie E3LH数字影院放映机,,,,,,,
阿灵顿 AMC The Parks at Arlington 18,-97.127895,32.678896,dolby,科视Christie E3LH数字影院放映机,,,,,,,
威奇托，AMC Northrock 14,-97.240899,37.740462,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Fort Worth, TX   Omni Theater",-97.3695611,32.7448194,imax,IMAX GT Dome,,,24.38,,,,
沃思堡 AMC Clearfork 8,-97.4017593,32.7089167,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Wichita, KS  21st Street Warren & IMAX",-97.44779,37.724285,imax,,,,26.21,17.67,463.1307,,
"Moore, OK Moore Warren & IMAX",-97.4934055,35.3290077,imax,,,,24.38,18.28,445.6664,,
奧克拉荷馬 AMC Quail Springs Mall 24,-97.5583891,35.6122375,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"奧斯汀 - IMAX, THE BULLOCK TEXAS STATE HISTORY MUSEUM",-97.7390687,30.280337,imax,IMAX GT 3D Laser,,,25.11,18.98,476.5878,,
奥斯汀 AMC Barton Creek 14,-97.808272,30.257839,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"San Antonio, TX - AMC Rivercenter 11 & IMAX",-98.4845355,29.4247349,imax,"IMAX GT 
IMAX Xenon",2001年5月1日,,21.33,16.12,343.8.96,320,
"San Antonio, TX Santikos Palladium IMAX  44.00 x 70.00",-98.5992852,29.6085339,imax,,,,,,,,
墨西哥城 – Papalote Museo Del Niño,-99.1947406,19.4118959,imax,,,,,,,,
布兰登 AMC Regency Brandon 20,-99.9514807,49.8437486,dolby,科视Christie E3LH数字影院放映机,,,,,,,
蒙特雷 - Megapantalla IMAX Bonorte,-100.3161126,25.6866142,imax,IMAX GT 3D Laser,2017年6月7日,,21.00,16.00,336.0000,,
"聖佩德羅加爾薩加西亞 – DOMO IMAX, PLANETARIO ALFA ",-100.357903,25.635284,imax,IMAX GT,,,,,,,
"阿瓜斯卡連特斯 – DOMO IMAX, DESCUBRE MUSEO INTERACTIVE CIENCIA Y TECNOLOGÍA ",-102.2888649,21.8563394,imax,IMAX GT,,,,,,,
"里贾纳Regina, SK  - KRAMER IMAX, SASKATCHEWAN SCIENCE CENTRE",-104.5936036,50.4325544,imax,"IMAX SR 3D
IMAX GT 3D Laser","1991年4月25日
2023年5月26日",,21.94,15.84,347.5296,159,
"Colorado Springs, CO  Cinemark Carefree Circle & IMAX",-104.7160938,38.8808702,imax,,,,21.33,16.12,343.8396,,
奥罗拉 AMC Arapahoe Crossing 16,-104.797449,39.59616,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Denver, CO Regal Colorado Center 9 & IMAX  42.00 x 71.00",-104.9392678,39.6808723,imax,,,,,,,,
高原牧场 AMC Highlands Ranch 24,-104.9918758,39.5598788,dolby,科视Christie E3LH数字影院放映机,,,,,,,
威斯敏斯特 AMC Westminster Promenade 24,-105.0706706,39.8892021,dolby,科视Christie E3LH数字影院放映机,,,,,,,
布隆菲 AMC Flatiron Crossing 14,-105.135388,39.9301531,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Lakewood, CO  Regal UA Colorado Mills Stadium 16 & IMAX  43.00 x 56.00",-105.15566,39.73221,imax,,,,,,,,
"Vineyard, UT Megaplex Theatres @ Geneva & IMAX 45.10 x 80.00",-111.7356703,40.307609,imax,,,,,,,,
梅萨 - AMC Mesa Grand 24,-111.8020733,33.384176,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Sandy, UT Megaplex 17 & IMAX at Jordan Commons",-111.889488,40.5818062,imax,,,,24.62,17.16,422.4792,,
"Salt Lake City, UT ATK IMAX Theatre",-111.9027919,40.7667379,imax,,,,21.27,16.76,356.4852,,
"West Valley City, UT  Megaplex Theatres & IMAX at Valley Fair Mall  42.50 x 76.20",-111.9541615,40.6937985,imax,,,,,,,,
"Tempe, AZ - Harkins Arizona Mills 25 & IMAX",-111.9658986,33.3853645,imax,"IMAX GT 
IMAX Xenon",1998年3月5日,,24.41,18.31,446.9471,412,
凤凰城 - AMC Desert Ridge 18,-111.9707028,33.6757238,dolby,科视Christie E3LH数字影院放映机,,,,,,,
"Grand Canyon, AZ  Grand Canyon IMAX",-112.1267083,35.9741401,imax,,,,23.77,17.98,427.3846,,
大峽谷Grand Canyon – National Geographic Visitor Center,-112.1268604,35.9743181,imax,IMAX GT,1984年6月15日,,23.77,17.98,427.3846,487,
格蘭岱爾 - AMC Arrowhead 14,-112.2257225,33.6428146,dolby,科视Christie E3LH数字影院放映机,,,,,,,
格蘭岱爾 - AMC Westgate 20,-112.2613531,33.53539,dolby,科视Christie E3LH数字影院放映机,,,,,,,
埃德蒙頓Edmonton -TELUS World of Science Edmonton,-113.5636254,53.5610024,imax,IMAX GT 3D Laser,1984年7月1日,,19.05,13.04,248.4120,274,
"埃德蒙頓Edmonton, AB – Scotiabank Theatre Edmonton",-113.6284038,53.5224949,imax,"IMAX SR 3D
IMAX Xenon",1999年5月14日,,21.30,16.00,340.8000,256,
